Source,Target,Type,Id,Label,timeset,Weight,partition
11076,15928,Undirected,12176,,,1,1
11076,11896,Undirected,12175,,,1,1
11076,11077,Undirected,12174,,,1,1
92059,11076,Undirected,79352,,,1,1
84435,11076,Undirected,73508,,,1,1
11077,15928,Undirected,12178,,,1,1
11077,11896,Undirected,12177,,,1,1
92059,11077,Undirected,79353,,,1,1
86676,11077,Undirected,76125,,,1,1
11152,11077,Undirected,12247,,,1,1
94044,11084,Undirected,80534,,,1,1
54081,11084,Undirected,53951,,,1,1
11085,68285,Undirected,12183,,,1,2
11085,15172,Undirected,12182,,,1,2
11092,44454,Undirected,12189,,,1,1
11099,77413,Undirected,12203,,,1,1
11099,72634,Undirected,12202,,,1,1
11099,35753,Undirected,12201,,,1,1
11099,11131,Undirected,12200,,,1,1
11111,78961,Undirected,12210,,,1,2
11111,78960,Undirected,12209,,,1,2
11111,13176,Undirected,12208,,,1,2
11124,38506,Undirected,12228,,,1,2
11125,96424,Undirected,12230,,,1,1
11125,74945,Undirected,12229,,,1,1
11126,12404,Undirected,12231,,,1,1
11127,27108,Undirected,12232,,,1,1
11131,77413,Undirected,12237,,,1,1
11131,72634,Undirected,12236,,,1,1
11131,35753,Undirected,12235,,,1,1
11152,102488,Undirected,12252,,,1,2
11152,92059,Undirected,12251,,,1,1
11152,86676,Undirected,12250,,,1,2
11152,86676,Undirected,12249,,,1,1
11152,84435,Undirected,12248,,,1,2
99154,11152,Undirected,83966,,,1,2
11155,86430,Undirected,12262,,,1,1
11155,73393,Undirected,12261,,,1,1
11155,56613,Undirected,12260,,,1,1
11155,51004,Undirected,12259,,,1,1
11155,38696,Undirected,12258,,,1,1
11155,36563,Undirected,12257,,,1,1
11155,31183,Undirected,12256,,,1,1
11159,45841,Undirected,12267,,,1,1
11159,36156,Undirected,12266,,,1,1
11159,11160,Undirected,12265,,,1,1
11160,45841,Undirected,12269,,,1,1
11160,36156,Undirected,12268,,,1,1
11174,21583,Undirected,12273,,,1,2
50522,11184,Undirected,50638,,,1,1
12781,11184,Undirected,13839,,,1,1
11220,24172,Undirected,12308,,,1,1
11220,23958,Undirected,12307,,,1,1
70495,11220,Undirected,65387,,,1,1
11228,97646,Undirected,12319,,,1,2
11228,97646,Undirected,12318,,,1,1
11251,47861,Undirected,12336,,,1,2
11251,47861,Undirected,12335,,,1,1
11252,94335,Undirected,12338,,,1,1
11252,24102,Undirected,12337,,,1,1
104463,11253,Undirected,86167,,,1,1
11264,19853,Undirected,12345,,,1,2
11264,19853,Undirected,12344,,,1,1
11267,44360,Undirected,12349,,,1,2
11267,44360,Undirected,12348,,,1,1
11273,109208,Undirected,12351,,,1,2
11274,109181,Undirected,12355,,,1,2
11274,109181,Undirected,12354,,,1,1
11274,81890,Undirected,12353,,,1,2
11274,81890,Undirected,12352,,,1,1
11275,94482,Undirected,12358,,,1,1
11275,40548,Undirected,12357,,,1,1
11275,33482,Undirected,12356,,,1,1
11277,69123,Undirected,12362,,,1,2
11277,69123,Undirected,12361,,,1,1
11277,43716,Undirected,12360,,,1,2
11277,43716,Undirected,12359,,,1,1
11287,101868,Undirected,12369,,,1,1
11287,11288,Undirected,12368,,,1,1
11288,101868,Undirected,12370,,,1,1
11299,108555,Undirected,12387,,,1,1
11299,31472,Undirected,12386,,,1,1
11300,77627,Undirected,12388,,,1,2
11303,82736,Undirected,12393,,,1,1
11305,72433,Undirected,12395,,,1,2
11305,72433,Undirected,12394,,,1,1
11306,72811,Undirected,12397,,,1,1
11306,13261,Undirected,12396,,,1,1
11313,46595,Undirected,12401,,,1,1
11313,42718,Undirected,12400,,,1,1
11320,107928,Undirected,12405,,,1,1
11320,105562,Undirected,12404,,,1,1
11320,83759,Undirected,12403,,,1,1
11320,28694,Undirected,12402,,,1,1
11336,80505,Undirected,12416,,,1,1
11346,11347,Undirected,12425,,,1,1
11347,105640,Undirected,12427,,,1,1
11347,49350,Undirected,12426,,,1,1
11349,111763,Undirected,12428,,,1,1
107895,11355,Undirected,87570,,,1,2
107895,11355,Undirected,87569,,,1,1
11361,16889,Undirected,12436,,,1,1
11379,84901,Undirected,12445,,,1,1
11380,84123,Undirected,12448,,,1,1
11386,99629,Undirected,12462,,,1,1
11386,81367,Undirected,12461,,,1,1
11386,63700,Undirected,12460,,,1,1
11386,48628,Undirected,12459,,,1,1
11386,34631,Undirected,12458,,,1,1
11386,29939,Undirected,12457,,,1,1
11386,28356,Undirected,12456,,,1,1
11397,95298,Undirected,12473,,,1,1
11400,73763,Undirected,12475,,,1,1
11400,65986,Undirected,12474,,,1,1
65986,11400,Undirected,62812,,,1,2
11406,107157,Undirected,12478,,,1,2
11406,29515,Undirected,12477,,,1,2
11417,42088,Undirected,12479,,,1,1
95983,11417,Undirected,81545,,,1,1
11433,97783,Undirected,12487,,,1,1
11436,40677,Undirected,12498,,,1,1
11436,21112,Undirected,12497,,,1,1
103181,11436,Undirected,85571,,,1,1
99709,11436,Undirected,84179,,,1,1
84165,11436,Undirected,73293,,,1,2
11444,40677,Undirected,12515,,,1,1
57660,11444,Undirected,56838,,,1,1
43099,11444,Undirected,43363,,,1,1
11451,40677,Undirected,12526,,,1,1
11455,90788,Undirected,12539,,,1,1
11455,81169,Undirected,12538,,,1,1
11455,40677,Undirected,12537,,,1,1
93507,11455,Undirected,80201,,,1,1
93408,11455,Undirected,80138,,,1,1
90357,11455,Undirected,78361,,,1,1
72659,11455,Undirected,66723,,,1,1
54337,11455,Undirected,54173,,,1,1
40988,11455,Undirected,41100,,,1,1
21020,11455,Undirected,22635,,,1,1
14940,11455,Undirected,16276,,,1,1
11461,20794,Undirected,12556,,,1,1
107253,11461,Undirected,87254,,,1,1
94938,11461,Undirected,81023,,,1,1
79890,11461,Undirected,70599,,,1,1
79881,11461,Undirected,70591,,,1,1
68751,11461,Undirected,64463,,,1,1
59080,11461,Undirected,58062,,,1,1
51882,11461,Undirected,52031,,,1,1
50302,11461,Undirected,50464,,,1,1
43265,11461,Undirected,43682,,,1,1
27121,11461,Undirected,29349,,,1,1
21867,11461,Undirected,23807,,,1,1
21811,11461,Undirected,23748,,,1,1
11481,54384,Undirected,12566,,,1,1
11481,38747,Undirected,12565,,,1,1
11505,78999,Undirected,12598,,,1,1
61845,11508,Undirected,59958,,,1,1
30642,11508,Undirected,32105,,,1,1
19231,11508,Undirected,20677,,,1,1
16780,11508,Undirected,18088,,,1,1
11532,106655,Undirected,12602,,,1,1
11532,13400,Undirected,12601,,,1,1
11555,45148,Undirected,12609,,,1,1
44608,11555,Undirected,45543,,,1,1
11559,12314,Undirected,12611,,,1,1
11574,37627,Undirected,12615,,,1,1
11582,94370,Undirected,12620,,,1,1
11585,61108,Undirected,12624,,,1,2
11585,61108,Undirected,12623,,,1,1
11585,41573,Undirected,12622,,,1,1
11585,19694,Undirected,12621,,,1,1
61112,11585,Undirected,59527,,,1,2
54598,11589,Undirected,54406,,,1,1
11594,77861,Undirected,12631,,,1,1
11594,67847,Undirected,12630,,,1,1
11594,39752,Undirected,12629,,,1,1
11595,54388,Undirected,12632,,,1,1
11596,21481,Undirected,12633,,,1,1
11600,96399,Undirected,12635,,,1,1
11600,16213,Undirected,12634,,,1,1
11615,61476,Undirected,12651,,,1,2
11617,83832,Undirected,12653,,,1,1
11617,28276,Undirected,12652,,,1,1
11618,43528,Undirected,12654,,,1,1
11619,41769,Undirected,12655,,,1,1
104197,11619,Undirected,86048,,,1,1
99065,11647,Undirected,83932,,,1,2
11649,41926,Undirected,12663,,,1,1
11656,46322,Undirected,12666,,,1,2
11656,46322,Undirected,12665,,,1,1
11662,61052,Undirected,12668,,,1,1
11666,81443,Undirected,12672,,,1,1
11666,75003,Undirected,12671,,,1,1
11666,56550,Undirected,12670,,,1,1
11671,11672,Undirected,12678,,,1,1
11689,33115,Undirected,12688,,,1,1
11692,64877,Undirected,12690,,,1,1
11692,38078,Undirected,12689,,,1,1
105175,11692,Undirected,86395,,,1,1
11693,57569,Undirected,12693,,,1,1
11693,37134,Undirected,12692,,,1,1
11693,37133,Undirected,12691,,,1,1
70950,11693,Undirected,65644,,,1,1
11697,86035,Undirected,12696,,,1,1
11697,41929,Undirected,12695,,,1,1
11700,14480,Undirected,12697,,,1,2
11701,82325,Undirected,12698,,,1,1
11703,93906,Undirected,12701,,,1,1
11703,91070,Undirected,12700,,,1,1
11703,48692,Undirected,12699,,,1,1
27028,11703,Undirected,29228,,,1,1
11708,74176,Undirected,12707,,,1,1
11721,107870,Undirected,12718,,,1,1
11721,89092,Undirected,12717,,,1,1
11733,39427,Undirected,12745,,,1,1
69397,11733,Undirected,64887,,,1,2
11734,72552,Undirected,12746,,,1,1
11747,69560,Undirected,12749,,,1,1
11747,13272,Undirected,12748,,,1,1
11773,93507,Undirected,12763,,,1,1
11782,11783,Undirected,12785,,,1,1
11785,104530,Undirected,12790,,,1,1
11785,101482,Undirected,12789,,,1,1
11785,55134,Undirected,12788,,,1,1
11785,54731,Undirected,12787,,,1,1
86790,11785,Undirected,76203,,,1,1
63485,11785,Undirected,61159,,,1,1
48996,11786,Undirected,49105,,,1,1
11787,105249,Undirected,12792,,,1,1
11787,61896,Undirected,12791,,,1,1
110047,11787,Undirected,88543,,,1,1
15888,11787,Undirected,17238,,,1,1
11790,33126,Undirected,12793,,,1,1
11791,96095,Undirected,12794,,,1,1
11793,43177,Undirected,12795,,,1,1
11797,97394,Undirected,12797,,,1,1
11797,24042,Undirected,12796,,,1,1
97399,11797,Undirected,82942,,,1,1
11799,29464,Undirected,12800,,,1,2
11799,29464,Undirected,12799,,,1,1
11806,71787,Undirected,12808,,,1,1
11806,68283,Undirected,12807,,,1,1
11806,59788,Undirected,12806,,,1,1
11806,57410,Undirected,12805,,,1,1
11806,42650,Undirected,12804,,,1,1
105577,11806,Undirected,86558,,,1,1
68283,11806,Undirected,64172,,,1,1
11818,54493,Undirected,12809,,,1,1
11820,20786,Undirected,12812,,,1,1
11820,11825,Undirected,12810,,,1,1
11825,20786,Undirected,12816,,,1,1
11827,41881,Undirected,12817,,,1,1
11852,100809,Undirected,12838,,,1,1
11852,14502,Undirected,12836,,,1,1
11857,12167,Undirected,12840,,,1,1
11859,37579,Undirected,12842,,,1,2
11859,37579,Undirected,12841,,,1,1
11861,103471,Undirected,12844,,,1,1
11863,90231,Undirected,12845,,,1,1
11877,13060,Undirected,12854,,,1,1
11896,98354,Undirected,12868,,,1,1
11896,15928,Undirected,12867,,,1,1
92059,11896,Undirected,79354,,,1,1
84435,11896,Undirected,73509,,,1,1
11897,19078,Undirected,12869,,,1,1
103301,11897,Undirected,85645,,,1,1
11907,30395,Undirected,12880,,,1,2
11907,30395,Undirected,12879,,,1,1
11913,55618,Undirected,12885,,,1,1
11921,35970,Undirected,12893,,,1,1
11922,77739,Undirected,12894,,,1,2
11926,93999,Undirected,12895,,,1,1
11965,26344,Undirected,12963,,,1,1
12022,60336,Undirected,13009,,,1,1
12022,60333,Undirected,13008,,,1,1
12023,82259,Undirected,13010,,,1,1
12029,109863,Undirected,13024,,,1,1
12029,67799,Undirected,13023,,,1,1
12031,13946,Undirected,13025,,,1,1
12032,59287,Undirected,13026,,,1,1
12037,20848,Undirected,13030,,,1,1
12040,101526,Undirected,13040,,,1,1
12040,89814,Undirected,13039,,,1,1
12040,86382,Undirected,13038,,,1,1
12040,76616,Undirected,13037,,,1,1
12040,75395,Undirected,13036,,,1,1
12040,74843,Undirected,13035,,,1,1
12040,68175,Undirected,13034,,,1,1
12040,31044,Undirected,13033,,,1,1
12040,24944,Undirected,13032,,,1,1
24453,12040,Undirected,26809,,,1,1
12048,102654,Undirected,13053,,,1,1
12048,88631,Undirected,13052,,,1,1
12052,79197,Undirected,13058,,,1,1
12052,61599,Undirected,13057,,,1,1
73887,12053,Undirected,67469,,,1,1
12062,50318,Undirected,13068,,,1,1
12090,106578,Undirected,13111,,,1,1
12090,87841,Undirected,13110,,,1,1
12090,28715,Undirected,13109,,,1,1
12090,18356,Undirected,13108,,,1,1
12095,47945,Undirected,13119,,,1,1
97437,12095,Undirected,83038,,,1,1
77914,12095,Undirected,69583,,,1,1
41380,12095,Undirected,41521,,,1,1
22800,12095,Undirected,24694,,,1,1
12114,110114,Undirected,13131,,,1,1
12114,108451,Undirected,13130,,,1,1
12114,15264,Undirected,13129,,,1,1
12115,46203,Undirected,13135,,,1,1
12115,33233,Undirected,13134,,,1,1
12115,33145,Undirected,13133,,,1,1
12115,12116,Undirected,13132,,,1,1
46203,12115,Undirected,46798,,,1,1
33233,12115,Undirected,34294,,,1,1
33145,12115,Undirected,34222,,,1,1
12116,12115,Undirected,13136,,,1,1
12116,46203,Undirected,13141,,,1,2
12116,46203,Undirected,13140,,,1,1
12116,33233,Undirected,13139,,,1,2
12116,33233,Undirected,13138,,,1,1
12116,33145,Undirected,13137,,,1,1
12123,12732,Undirected,13157,,,1,1
12124,64640,Undirected,13158,,,1,2
12125,87918,Undirected,13159,,,1,1
12136,41835,Undirected,13161,,,1,1
12158,59198,Undirected,13167,,,1,1
12158,22057,Undirected,13166,,,1,1
12164,93422,Undirected,13168,,,1,1
12169,20868,Undirected,13171,,,1,1
12171,94924,Undirected,13175,,,1,1
12171,25297,Undirected,13174,,,1,1
12176,38677,Undirected,13187,,,1,1
12176,12177,Undirected,13186,,,1,1
12177,38677,Undirected,13189,,,1,1
12179,64830,Undirected,13191,,,1,1
12182,32873,Undirected,13200,,,1,1
12182,14720,Undirected,13199,,,1,2
12182,14720,Undirected,13198,,,1,1
46638,12182,Undirected,47219,,,1,2
12190,91786,Undirected,13203,,,1,1
12190,69909,Undirected,13202,,,1,1
12191,98095,Undirected,13204,,,1,1
12209,22868,Undirected,13225,,,1,1
12218,20255,Undirected,13234,,,1,2
12219,81850,Undirected,13241,,,1,1
12219,78428,Undirected,13240,,,1,1
12219,53165,Undirected,13238,,,1,1
12219,47526,Undirected,13237,,,1,1
12219,38663,Undirected,13236,,,1,1
12219,13741,Undirected,13235,,,1,1
12225,42133,Undirected,13243,,,1,1
12225,34613,Undirected,13242,,,1,1
12253,104050,Undirected,13253,,,1,1
12254,60612,Undirected,13254,,,1,2
12255,66139,Undirected,13258,,,1,1
12255,52225,Undirected,13257,,,1,1
12255,27676,Undirected,13256,,,1,1
12255,16620,Undirected,13255,,,1,1
12256,89372,Undirected,13260,,,1,1
12256,50533,Undirected,13259,,,1,1
72349,12267,Undirected,66489,,,1,1
12270,72705,Undirected,13268,,,1,2
12276,20794,Undirected,13270,,,1,1
78215,12276,Undirected,69745,,,1,1
17804,12276,Undirected,19119,,,1,1
12298,12276,Undirected,13272,,,1,1
96761,12285,Undirected,82297,,,1,1
12295,58269,Undirected,13271,,,1,1
12298,78215,Undirected,13274,,,1,1
12298,17804,Undirected,13273,,,1,1
12304,87128,Undirected,13275,,,1,1
12322,55427,Undirected,13281,,,1,2
12327,12810,Undirected,13289,,,1,1
12327,12339,Undirected,13288,,,1,1
12327,12330,Undirected,13287,,,1,1
12327,12329,Undirected,13286,,,1,1
12328,54448,Undirected,13291,,,1,1
12328,33601,Undirected,13290,,,1,1
12329,16195,Undirected,13292,,,1,1
112154,12329,Undirected,89671,,,1,1
16195,12329,Undirected,17576,,,1,1
12810,12329,Undirected,13872,,,1,1
12339,12329,Undirected,13315,,,1,1
12330,12329,Undirected,13294,,,1,1
12330,12810,Undirected,13296,,,1,1
12330,12339,Undirected,13295,,,1,1
12334,15892,Undirected,13311,,,1,1
12334,14207,Undirected,13310,,,1,1
12339,12810,Undirected,13316,,,1,1
12340,94229,Undirected,13324,,,1,1
12340,89157,Undirected,13323,,,1,1
12340,53066,Undirected,13321,,,1,1
12340,52568,Undirected,13320,,,1,1
12340,50675,Undirected,13319,,,1,1
12340,31058,Undirected,13318,,,1,1
12340,30850,Undirected,13317,,,1,1
12345,48383,Undirected,13336,,,1,1
12345,46090,Undirected,13335,,,1,1
12345,46087,Undirected,13334,,,1,1
12345,18524,Undirected,13333,,,1,1
40897,12359,Undirected,41027,,,1,1
12368,95210,Undirected,13360,,,1,1
12368,75938,Undirected,13358,,,1,1
12368,75936,Undirected,13357,,,1,1
12368,71045,Undirected,13355,,,1,1
12368,62914,Undirected,13354,,,1,1
12368,62809,Undirected,13353,,,1,1
12368,60177,Undirected,13352,,,1,1
12368,36771,Undirected,13351,,,1,1
97965,12369,Undirected,83384,,,1,1
12394,102210,Undirected,13398,,,1,1
12394,56188,Undirected,13393,,,1,1
12394,52977,Undirected,13392,,,1,1
12394,24758,Undirected,13391,,,1,1
12394,20516,Undirected,13390,,,1,1
49452,12426,Undirected,49727,,,1,2
12436,84130,Undirected,13437,,,1,1
12436,14539,Undirected,13436,,,1,1
84130,12436,Undirected,73278,,,1,2
84129,12436,Undirected,73276,,,1,2
14539,12436,Undirected,15979,,,1,2
12437,110105,Undirected,13440,,,1,1
12437,106580,Undirected,13439,,,1,1
12437,78610,Undirected,13438,,,1,1
23816,12447,Undirected,25743,,,1,1
12457,86173,Undirected,13449,,,1,1
12484,12485,Undirected,13462,,,1,1
12486,34473,Undirected,13463,,,1,1
12487,14205,Undirected,13464,,,1,1
110406,12489,Undirected,88674,,,1,1
43841,12489,Undirected,44806,,,1,1
12492,14776,Undirected,13467,,,1,2
12492,14776,Undirected,13466,,,1,1
12502,96668,Undirected,13475,,,1,1
82488,12505,Undirected,72301,,,1,1
12521,66881,Undirected,13523,,,1,1
12521,57014,Undirected,13522,,,1,1
12526,110157,Undirected,13537,,,1,1
12534,34610,Undirected,13549,,,1,1
12539,13174,Undirected,13555,,,1,1
12586,70906,Undirected,13582,,,1,2
12586,70906,Undirected,13581,,,1,1
12593,53032,Undirected,13585,,,1,1
12603,108349,Undirected,13604,,,1,1
12603,88056,Undirected,13603,,,1,1
12604,60511,Undirected,13607,,,1,1
12604,40129,Undirected,13606,,,1,2
12604,40129,Undirected,13605,,,1,1
12606,23656,Undirected,13610,,,1,2
12606,23656,Undirected,13609,,,1,1
12625,80384,Undirected,13643,,,1,1
12625,77075,Undirected,13642,,,1,1
12625,77054,Undirected,13641,,,1,1
12625,52450,Undirected,13640,,,1,1
12625,49034,Undirected,13639,,,1,1
12625,45694,Undirected,13638,,,1,1
12625,21718,Undirected,13637,,,1,1
94263,12628,Undirected,80687,,,1,1
94262,12628,Undirected,80685,,,1,1
12638,64575,Undirected,13649,,,1,1
12638,64564,Undirected,13648,,,1,1
12641,88336,Undirected,13651,,,1,1
51061,12641,Undirected,51080,,,1,1
12664,99030,Undirected,13674,,,1,1
12664,76982,Undirected,13673,,,1,1
12664,70670,Undirected,13672,,,1,1
12664,44534,Undirected,13670,,,1,1
12664,38694,Undirected,13669,,,1,1
12671,98886,Undirected,13676,,,1,1
12676,20663,Undirected,13678,,,1,1
12695,97899,Undirected,13692,,,1,1
12696,87674,Undirected,13694,,,1,1
12696,55857,Undirected,13693,,,1,1
12838,12696,Undirected,13890,,,1,1
88829,12704,Undirected,77397,,,1,1
12723,39292,Undirected,13717,,,1,1
12727,62348,Undirected,13719,,,1,1
12727,31455,Undirected,13718,,,1,1
12756,12996,Undirected,13796,,,1,1
12756,12757,Undirected,13795,,,1,2
12756,12757,Undirected,13794,,,1,1
80888,12756,Undirected,71344,,,1,2
12996,12756,Undirected,14037,,,1,2
12757,12996,Undirected,13797,,,1,1
80888,12757,Undirected,71345,,,1,2
12996,12757,Undirected,14038,,,1,2
12758,47443,Undirected,13798,,,1,1
12774,110406,Undirected,13830,,,1,1
12774,106288,Undirected,13829,,,1,1
12774,106287,Undirected,13828,,,1,1
12774,104338,Undirected,13827,,,1,1
12774,76098,Undirected,13826,,,1,1
12774,63836,Undirected,13825,,,1,1
12774,43574,Undirected,13824,,,1,1
33782,12774,Undirected,34568,,,1,1
12782,12774,Undirected,13842,,,1,1
12776,39423,Undirected,13832,,,1,1
12776,36068,Undirected,13831,,,1,1
39423,12776,Undirected,39697,,,1,1
12777,59661,Undirected,13834,,,1,2
12777,59661,Undirected,13833,,,1,1
12779,16701,Undirected,13836,,,1,2
12779,12784,Undirected,13835,,,1,2
12780,61127,Undirected,13837,,,1,1
12781,50522,Undirected,13840,,,1,1
98167,12781,Undirected,83459,,,1,1
90775,12781,Undirected,78575,,,1,1
35732,12781,Undirected,36087,,,1,1
12782,110406,Undirected,13845,,,1,1
12782,76098,Undirected,13844,,,1,1
12782,33782,Undirected,13843,,,1,1
12783,90132,Undirected,13851,,,1,1
12783,89694,Undirected,13850,,,1,1
12783,68601,Undirected,13849,,,1,1
12783,43566,Undirected,13848,,,1,1
12783,37034,Undirected,13847,,,1,1
12784,16701,Undirected,13852,,,1,2
12786,79385,Undirected,13856,,,1,2
12786,62887,Undirected,13855,,,1,2
12786,57099,Undirected,13854,,,1,2
56484,12786,Undirected,55957,,,1,2
12787,103715,Undirected,13857,,,1,1
12794,112676,Undirected,13867,,,1,1
12794,66816,Undirected,13861,,,1,1
12794,22616,Undirected,13860,,,1,1
12794,22420,Undirected,13859,,,1,1
46471,12794,Undirected,47071,,,1,2
73416,12795,Undirected,67192,,,1,1
71744,12795,Undirected,66019,,,1,1
32879,12795,Undirected,33929,,,1,1
12812,79778,Undirected,13874,,,1,1
12838,87674,Undirected,13891,,,1,1
12841,69783,Undirected,13894,,,1,1
12841,50013,Undirected,13892,,,1,1
75672,12842,Undirected,68426,,,1,1
12867,57637,Undirected,13967,,,1,1
12868,19363,Undirected,13968,,,1,1
12869,19363,Undirected,13970,,,1,1
58617,12872,Undirected,57645,,,1,1
12887,23337,Undirected,13977,,,1,1
12904,75289,Undirected,13980,,,1,1
12908,24448,Undirected,13981,,,1,1
12919,43624,Undirected,13990,,,1,1
12926,35798,Undirected,13993,,,1,1
12933,79580,Undirected,14002,,,1,1
12933,68272,Undirected,14001,,,1,2
12933,38979,Undirected,14000,,,1,2
12933,38979,Undirected,13999,,,1,1
12933,25921,Undirected,13998,,,1,2
12935,96737,Undirected,14004,,,1,1
12940,54432,Undirected,14006,,,1,1
12941,108408,Undirected,14008,,,1,2
12943,22067,Undirected,14009,,,1,1
12945,12943,Undirected,14010,,,1,1
12945,22067,Undirected,14011,,,1,1
12960,55579,Undirected,14020,,,1,1
12980,14507,Undirected,14034,,,1,1
12986,110334,Undirected,14035,,,1,1
80888,12996,Undirected,71346,,,1,2
12998,96542,Undirected,14039,,,1,1
13014,79815,Undirected,14051,,,1,1
13026,64952,Undirected,14056,,,1,1
13031,15619,Undirected,14064,,,1,2
13035,69413,Undirected,14066,,,1,1
69411,13035,Undirected,64892,,,1,1
