Id,Label,timeset,partition
4272,4272,,Padova
4274,4274,,Vicenza
4277,4277,,Vicenza
4279,4279,,Padova
4284,4284,,Padova
4293,4293,,Vicenza
4295,4295,,Padova
4306,4306,,Padova
4312,4312,,Vicenza
4314,4314,,Vicenza
4319,4319,,Vicenza
4344,4344,,Padova
4350,4350,,Padova
4351,4351,,Padova
4353,4353,,Vicenza
4356,4356,,Padova
4361,4361,,Vicenza
4364,4364,,Vicenza
4369,4369,,Padova
4370,4370,,Padova
4371,4371,,Padova
4372,4372,,Vicenza
4373,4373,,Padova
4375,4375,,Padova
4376,4376,,Vicenza
4385,4385,,Padova
4396,4396,,Vicenza
4402,4402,,Padova
4403,4403,,Vicenza
4404,4404,,Padova
4408,4408,,Padova
4410,4410,,Vicenza
4412,4412,,Vicenza
4413,4413,,Padova
4427,4427,,Vicenza
4428,4428,,Vicenza
4429,4429,,Vicenza
4430,4430,,Vicenza
4431,4431,,Vicenza
4432,4432,,Padova
4433,4433,,Vicenza
4434,4434,,Vicenza
4439,4439,,Padova
4442,4442,,Vicenza
4444,4444,,Vicenza
4445,4445,,Padova
4446,4446,,Padova
4451,4451,,Padova
4459,4459,,Padova
4462,4462,,Padova
4466,4466,,Vicenza
4472,4472,,Padova
4477,4477,,Padova
4480,4480,,Vicenza
4482,4482,,Vicenza
4483,4483,,Padova
4484,4484,,Vicenza
4488,4488,,Padova
4490,4490,,Padova
4496,4496,,Padova
4499,4499,,Padova
4501,4501,,Padova
4504,4504,,Vicenza
4511,4511,,Padova
4512,4512,,Padova
4517,4517,,Padova
4519,4519,,Padova
4522,4522,,Vicenza
4523,4523,,Padova
4527,4527,,Padova
4531,4531,,Padova
4532,4532,,Padova
4535,4535,,Padova
4539,4539,,Padova
4541,4541,,Vicenza
4545,4545,,Vicenza
4547,4547,,Padova
4549,4549,,Vicenza
4550,4550,,Vicenza
4551,4551,,Vicenza
4554,4554,,Vicenza
4562,4562,,Vicenza
4563,4563,,Vicenza
4566,4566,,Padova
4567,4567,,Padova
4569,4569,,Padova
4574,4574,,Padova
4575,4575,,Padova
4576,4576,,Padova
4578,4578,,Vicenza
4579,4579,,Padova
4580,4580,,Padova
4591,4591,,Padova
4594,4594,,Padova
4598,4598,,Vicenza
4600,4600,,Padova
4601,4601,,Padova
4605,4605,,Vicenza
4607,4607,,Vicenza
4610,4610,,Padova
4611,4611,,Vicenza
4615,4615,,Padova
4616,4616,,Vicenza
4619,4619,,Padova
4623,4623,,Vicenza
4624,4624,,Vicenza
4625,4625,,Padova
4626,4626,,Padova
4627,4627,,Vicenza
4628,4628,,Padova
4631,4631,,Vicenza
4635,4635,,Padova
4637,4637,,Padova
4640,4640,,Vicenza
4642,4642,,Padova
4643,4643,,Padova
4653,4653,,Vicenza
4654,4654,,Vicenza
4656,4656,,Padova
4660,4660,,Padova
4662,4662,,Padova
4663,4663,,Vicenza
4665,4665,,Padova
4666,4666,,Vicenza
4668,4668,,Padova
4671,4671,,Vicenza
4677,4677,,Padova
4681,4681,,Vicenza
4682,4682,,Padova
4684,4684,,Padova
4690,4690,,Padova
4693,4693,,Padova
4700,4700,,Vicenza
4704,4704,,Padova
4705,4705,,Padova
4709,4709,,Vicenza
4724,4724,,Vicenza
4725,4725,,Padova
4730,4730,,Padova
4731,4731,,Vicenza
4732,4732,,Vicenza
4742,4742,,Vicenza
4745,4745,,Padova
4747,4747,,Vicenza
4753,4753,,Padova
4757,4757,,Padova
4759,4759,,Vicenza
4760,4760,,Padova
4761,4761,,Vicenza
4774,4774,,Padova
4776,4776,,Padova
4779,4779,,Padova
4782,4782,,Padova
4783,4783,,Padova
4786,4786,,Padova
4788,4788,,Vicenza
4793,4793,,Padova
4798,4798,,Vicenza
4800,4800,,Padova
4804,4804,,Padova
4806,4806,,Padova
4808,4808,,Vicenza
4809,4809,,Padova
4819,4819,,Padova
4840,4840,,Padova
4841,4841,,Padova
4843,4843,,Padova
4856,4856,,Vicenza
4861,4861,,Vicenza
4863,4863,,Padova
4867,4867,,Padova
4873,4873,,Vicenza
4878,4878,,Vicenza
4894,4894,,Padova
4895,4895,,Padova
4896,4896,,Vicenza
4900,4900,,Padova
4902,4902,,Padova
4904,4904,,Padova
4905,4905,,Vicenza
4906,4906,,Padova
4912,4912,,Vicenza
4913,4913,,Vicenza
4920,4920,,Padova
4924,4924,,Vicenza
4928,4928,,Padova
4932,4932,,Vicenza
4936,4936,,Vicenza
4937,4937,,Vicenza
4939,4939,,Vicenza
4944,4944,,Padova
4947,4947,,Vicenza
4951,4951,,Vicenza
4957,4957,,Vicenza
4970,4970,,Padova
4972,4972,,Vicenza
4978,4978,,Padova
4979,4979,,Vicenza
4982,4982,,Vicenza
4985,4985,,Padova
4987,4987,,Vicenza
4988,4988,,Padova
4990,4990,,Padova
4991,4991,,Padova
5000,5000,,Vicenza
5003,5003,,Vicenza
5005,5005,,Padova
5009,5009,,Padova
5010,5010,,Vicenza
5013,5013,,Vicenza
5014,5014,,Vicenza
5017,5017,,Padova
5025,5025,,Vicenza
5026,5026,,Vicenza
5030,5030,,Vicenza
5032,5032,,Vicenza
5036,5036,,Vicenza
5040,5040,,Padova
5042,5042,,Padova
5044,5044,,Padova
5046,5046,,Vicenza
5049,5049,,Vicenza
5050,5050,,Vicenza
5054,5054,,Vicenza
5055,5055,,Padova
5058,5058,,Padova
5062,5062,,Padova
5072,5072,,Padova
5073,5073,,Padova
5075,5075,,Vicenza
5077,5077,,Vicenza
5078,5078,,Vicenza
5079,5079,,Vicenza
5084,5084,,Padova
5085,5085,,Padova
5096,5096,,Vicenza
5097,5097,,Vicenza
5101,5101,,Vicenza
5105,5105,,Padova
5112,5112,,Vicenza
5113,5113,,Vicenza
5121,5121,,Vicenza
5122,5122,,Vicenza
5123,5123,,Vicenza
5125,5125,,Vicenza
5166,5166,,Vicenza
5177,5177,,Vicenza
5178,5178,,Vicenza
5181,5181,,Vicenza
5186,5186,,Padova
5191,5191,,Padova
5192,5192,,Padova
5194,5194,,Padova
5197,5197,,Padova
5198,5198,,Padova
5208,5208,,Padova
5213,5213,,Vicenza
5214,5214,,Padova
5217,5217,,Vicenza
5222,5222,,Vicenza
5226,5226,,Vicenza
5227,5227,,Padova
5229,5229,,Vicenza
5230,5230,,Vicenza
5232,5232,,Padova
5240,5240,,Vicenza
5245,5245,,Padova
5252,5252,,Vicenza
5261,5261,,Vicenza
5263,5263,,Vicenza
5284,5284,,Vicenza
5287,5287,,Vicenza
5288,5288,,Vicenza
5291,5291,,Vicenza
5293,5293,,Vicenza
5301,5301,,Vicenza
5307,5307,,Vicenza
5314,5314,,Vicenza
5318,5318,,Padova
5321,5321,,Vicenza
5329,5329,,Padova
5330,5330,,Padova
5331,5331,,Padova
5334,5334,,Padova
5338,5338,,Padova
5346,5346,,Padova
5353,5353,,Padova
5354,5354,,Padova
5360,5360,,Vicenza
5361,5361,,Vicenza
5362,5362,,Vicenza
5367,5367,,Vicenza
5369,5369,,Vicenza
5375,5375,,Vicenza
5376,5376,,Vicenza
5378,5378,,Padova
5379,5379,,Padova
5385,5385,,Vicenza
5389,5389,,Padova
5391,5391,,Padova
5394,5394,,Vicenza
5405,5405,,Padova
5411,5411,,Padova
5412,5412,,Padova
5415,5415,,Padova
5424,5424,,Vicenza
5425,5425,,Vicenza
5443,5443,,Padova
5444,5444,,Padova
5446,5446,,Vicenza
5454,5454,,Padova
5455,5455,,Vicenza
5456,5456,,Vicenza
5457,5457,,Vicenza
5458,5458,,Vicenza
5459,5459,,Padova
5460,5460,,Padova
5465,5465,,Padova
5466,5466,,Vicenza
5467,5467,,Padova
5468,5468,,Vicenza
5472,5472,,Vicenza
5475,5475,,Padova
5484,5484,,Vicenza
5490,5490,,Vicenza
5492,5492,,Vicenza
5493,5493,,Vicenza
5503,5503,,Padova
5510,5510,,Padova
5511,5511,,Vicenza
5515,5515,,Vicenza
5516,5516,,Padova
5519,5519,,Vicenza
5520,5520,,Vicenza
5522,5522,,Padova
5523,5523,,Padova
5524,5524,,Vicenza
5526,5526,,Vicenza
5528,5528,,Vicenza
5529,5529,,Vicenza
5530,5530,,Padova
5533,5533,,Vicenza
5535,5535,,Vicenza
5539,5539,,Padova
5541,5541,,Padova
5545,5545,,Padova
5546,5546,,Padova
5552,5552,,Padova
5556,5556,,Vicenza
5557,5557,,Padova
5561,5561,,Padova
5563,5563,,Padova
5564,5564,,Vicenza
5569,5569,,Vicenza
5575,5575,,Padova
5578,5578,,Vicenza
5579,5579,,Padova
5583,5583,,Vicenza
5585,5585,,Vicenza
5590,5590,,Padova
5591,5591,,Vicenza
5602,5602,,Vicenza
5603,5603,,Vicenza
5604,5604,,Vicenza
5605,5605,,Padova
5607,5607,,Padova
5617,5617,,Vicenza
5621,5621,,Padova
5629,5629,,Padova
5635,5635,,Padova
5639,5639,,Padova
5641,5641,,Padova
5642,5642,,Vicenza
5647,5647,,Vicenza
5648,5648,,Vicenza
5649,5649,,Vicenza
5650,5650,,Vicenza
5651,5651,,Padova
5653,5653,,Padova
5654,5654,,Padova
5656,5656,,Vicenza
5658,5658,,Vicenza
5659,5659,,Vicenza
5660,5660,,Vicenza
5671,5671,,Vicenza
5672,5672,,Padova
5673,5673,,Padova
5680,5680,,Vicenza
5684,5684,,Vicenza
5685,5685,,Vicenza
5692,5692,,Padova
5693,5693,,Padova
5698,5698,,Vicenza
5700,5700,,Padova
5701,5701,,Vicenza
5702,5702,,Padova
5703,5703,,Vicenza
5705,5705,,Padova
5707,5707,,Vicenza
5712,5712,,Padova
5716,5716,,Vicenza
5719,5719,,Padova
5721,5721,,Padova
5722,5722,,Padova
5723,5723,,Padova
5733,5733,,Vicenza
5737,5737,,Padova
5740,5740,,Vicenza
5757,5757,,Padova
5758,5758,,Padova
5761,5761,,Padova
5766,5766,,Vicenza
5768,5768,,Padova
5770,5770,,Vicenza
5771,5771,,Padova
5773,5773,,Vicenza
5775,5775,,Vicenza
5778,5778,,Padova
5780,5780,,Vicenza
5782,5782,,Vicenza
5788,5788,,Vicenza
5789,5789,,Vicenza
5790,5790,,Padova
5792,5792,,Vicenza
5796,5796,,Padova
5797,5797,,Vicenza
5798,5798,,Padova
5800,5800,,Padova
5805,5805,,Padova
5817,5817,,Vicenza
5820,5820,,Padova
5824,5824,,Vicenza
5825,5825,,Vicenza
5826,5826,,Padova
5836,5836,,Vicenza
5840,5840,,Padova
5842,5842,,Vicenza
5847,5847,,Vicenza
5852,5852,,Padova
5863,5863,,Padova
5874,5874,,Padova
5875,5875,,Padova
5882,5882,,Vicenza
5883,5883,,Padova
5885,5885,,Padova
5887,5887,,Padova
5888,5888,,Vicenza
5889,5889,,Padova
5891,5891,,Padova
5900,5900,,Vicenza
5903,5903,,Vicenza
5904,5904,,Padova
5905,5905,,Vicenza
5914,5914,,Vicenza
5919,5919,,Padova
5924,5924,,Vicenza
5931,5931,,Padova
5946,5946,,Vicenza
5948,5948,,Vicenza
5949,5949,,Padova
5952,5952,,Vicenza
5955,5955,,Vicenza
5956,5956,,Padova
5957,5957,,Padova
5959,5959,,Padova
5961,5961,,Padova
5962,5962,,Vicenza
5973,5973,,Vicenza
5976,5976,,Vicenza
5981,5981,,Vicenza
5985,5985,,Vicenza
5986,5986,,Padova
5987,5987,,Vicenza
5988,5988,,Vicenza
5991,5991,,Vicenza
5992,5992,,Vicenza
5995,5995,,Padova
5998,5998,,Padova
6001,6001,,Padova
6015,6015,,Padova
6021,6021,,Vicenza
6022,6022,,Vicenza
6026,6026,,Padova
6028,6028,,Padova
6033,6033,,Vicenza
6046,6046,,Vicenza
6047,6047,,Padova
6050,6050,,Padova
6055,6055,,Vicenza
6057,6057,,Padova
6059,6059,,Padova
6060,6060,,Vicenza
6064,6064,,Vicenza
6065,6065,,Vicenza
6067,6067,,Padova
6083,6083,,Vicenza
6090,6090,,Padova
6092,6092,,Vicenza
6094,6094,,Vicenza
6095,6095,,Padova
6103,6103,,Padova
6104,6104,,Padova
6107,6107,,Vicenza
6108,6108,,Vicenza
6109,6109,,Vicenza
6110,6110,,Vicenza
6112,6112,,Padova
6129,6129,,Padova
6132,6132,,Padova
6143,6143,,Vicenza
6146,6146,,Padova
6147,6147,,Padova
6148,6148,,Padova
6150,6150,,Padova
6151,6151,,Padova
6155,6155,,Padova
6167,6167,,Padova
6170,6170,,Vicenza
6180,6180,,Padova
6183,6183,,Padova
6187,6187,,Padova
6188,6188,,Vicenza
6190,6190,,Padova
6191,6191,,Padova
6194,6194,,Vicenza
6195,6195,,Padova
6198,6198,,Vicenza
6202,6202,,Padova
6203,6203,,Padova
6208,6208,,Vicenza
6211,6211,,Padova
6214,6214,,Vicenza
6217,6217,,Vicenza
6218,6218,,Padova
6219,6219,,Vicenza
6223,6223,,Padova
6227,6227,,Padova
6228,6228,,Padova
6231,6231,,Vicenza
6232,6232,,Vicenza
6234,6234,,Padova
6236,6236,,Padova
6237,6237,,Vicenza
6238,6238,,Padova
6244,6244,,Vicenza
6247,6247,,Vicenza
6248,6248,,Vicenza
6251,6251,,Vicenza
6257,6257,,Padova
6258,6258,,Padova
6262,6262,,Vicenza
6263,6263,,Vicenza
6264,6264,,Padova
6265,6265,,Vicenza
6271,6271,,Vicenza
6272,6272,,Padova
6277,6277,,Vicenza
6280,6280,,Padova
6286,6286,,Padova
6290,6290,,Vicenza
6291,6291,,Padova
6294,6294,,Padova
6299,6299,,Vicenza
6300,6300,,Vicenza
6308,6308,,Vicenza
6310,6310,,Padova
6312,6312,,Vicenza
6334,6334,,Padova
6341,6341,,Vicenza
6344,6344,,Vicenza
6346,6346,,Padova
6347,6347,,Vicenza
6348,6348,,Padova
6349,6349,,Padova
6351,6351,,Vicenza
6352,6352,,Vicenza
6356,6356,,Padova
6357,6357,,Padova
6361,6361,,Vicenza
6363,6363,,Vicenza
6364,6364,,Vicenza
6367,6367,,Vicenza
6369,6369,,Vicenza
6373,6373,,Vicenza
6374,6374,,Padova
6380,6380,,Padova
6381,6381,,Padova
6383,6383,,Padova
6385,6385,,Vicenza
6387,6387,,Vicenza
6388,6388,,Padova
6394,6394,,Padova
6395,6395,,Padova
6396,6396,,Padova
6402,6402,,Padova
6408,6408,,Padova
6410,6410,,Vicenza
6412,6412,,Vicenza
6413,6413,,Vicenza
6414,6414,,Vicenza
6419,6419,,Vicenza
6434,6434,,Vicenza
6436,6436,,Padova
6438,6438,,Vicenza
6453,6453,,Vicenza
6459,6459,,Vicenza
6462,6462,,Vicenza
6470,6470,,Padova
6471,6471,,Padova
6482,6482,,Padova
6485,6485,,Padova
6486,6486,,Padova
6487,6487,,Padova
6488,6488,,Padova
6490,6490,,Vicenza
6491,6491,,Padova
6494,6494,,Vicenza
6496,6496,,Vicenza
6497,6497,,Vicenza
6501,6501,,Padova
6508,6508,,Vicenza
6511,6511,,Padova
6512,6512,,Vicenza
6516,6516,,Vicenza
6518,6518,,Vicenza
6532,6532,,Padova
6534,6534,,Vicenza
6535,6535,,Padova
6539,6539,,Padova
6540,6540,,Padova
6541,6541,,Padova
6542,6542,,Padova
6543,6543,,Padova
6544,6544,,Padova
6545,6545,,Padova
6547,6547,,Padova
6548,6548,,Padova
6549,6549,,Padova
6550,6550,,Padova
6551,6551,,Padova
6553,6553,,Vicenza
6563,6563,,Padova
6564,6564,,Vicenza
6565,6565,,Vicenza
6566,6566,,Padova
6568,6568,,Padova
6569,6569,,Vicenza
6572,6572,,Vicenza
6573,6573,,Vicenza
6574,6574,,Vicenza
6579,6579,,Vicenza
6591,6591,,Padova
6596,6596,,Padova
6599,6599,,Vicenza
6603,6603,,Vicenza
6604,6604,,Vicenza
6606,6606,,Vicenza
6622,6622,,Padova
6627,6627,,Padova
6628,6628,,Padova
6629,6629,,Padova
6635,6635,,Vicenza
6638,6638,,Vicenza
6639,6639,,Padova
6642,6642,,Vicenza
6643,6643,,Vicenza
6645,6645,,Vicenza
6650,6650,,Padova
6654,6654,,Vicenza
6660,6660,,Vicenza
6666,6666,,Padova
6667,6667,,Padova
6668,6668,,Padova
6670,6670,,Padova
6672,6672,,Padova
6678,6678,,Vicenza
6679,6679,,Vicenza
6683,6683,,Padova
6695,6695,,Vicenza
6696,6696,,Vicenza
6700,6700,,Vicenza
6701,6701,,Vicenza
6703,6703,,Padova
6706,6706,,Padova
6711,6711,,Padova
6715,6715,,Padova
6723,6723,,Vicenza
6732,6732,,Padova
6734,6734,,Vicenza
6735,6735,,Vicenza
6742,6742,,Vicenza
6743,6743,,Padova
6747,6747,,Vicenza
6749,6749,,Vicenza
6750,6750,,Vicenza
6754,6754,,Padova
6761,6761,,Padova
6763,6763,,Vicenza
6771,6771,,Vicenza
6772,6772,,Vicenza
6774,6774,,Padova
6775,6775,,Vicenza
6776,6776,,Vicenza
6777,6777,,Vicenza
6778,6778,,Vicenza
6779,6779,,Padova
6781,6781,,Padova
6782,6782,,Vicenza
6783,6783,,Padova
6785,6785,,Padova
6790,6790,,Padova
6791,6791,,Padova
6793,6793,,Vicenza
6798,6798,,Padova
6799,6799,,Padova
6806,6806,,Vicenza
6807,6807,,Padova
6811,6811,,Padova
6815,6815,,Vicenza
6818,6818,,Padova
6830,6830,,Vicenza
6835,6835,,Padova
6851,6851,,Padova
6852,6852,,Vicenza
6854,6854,,Padova
6855,6855,,Padova
6857,6857,,Padova
6860,6860,,Padova
6862,6862,,Padova
6870,6870,,Vicenza
6875,6875,,Padova
6879,6879,,Vicenza
6881,6881,,Vicenza
6883,6883,,Padova
6886,6886,,Vicenza
6888,6888,,Vicenza
6889,6889,,Padova
6891,6891,,Vicenza
6894,6894,,Padova
6902,6902,,Padova
6908,6908,,Vicenza
6912,6912,,Padova
6913,6913,,Vicenza
6918,6918,,Vicenza
6923,6923,,Padova
6929,6929,,Padova
6930,6930,,Padova
6932,6932,,Padova
6935,6935,,Vicenza
6939,6939,,Padova
6940,6940,,Vicenza
6942,6942,,Vicenza
6949,6949,,Vicenza
6955,6955,,Padova
6956,6956,,Padova
6961,6961,,Padova
6962,6962,,Vicenza
6969,6969,,Padova
6972,6972,,Padova
6974,6974,,Padova
6975,6975,,Padova
6982,6982,,Padova
6988,6988,,Vicenza
6990,6990,,Padova
6991,6991,,Vicenza
6992,6992,,Padova
6993,6993,,Vicenza
7000,7000,,Padova
7006,7006,,Vicenza
7008,7008,,Padova
7009,7009,,Padova
7010,7010,,Padova
7011,7011,,Vicenza
7012,7012,,Padova
7013,7013,,Padova
7015,7015,,Vicenza
7016,7016,,Padova
7017,7017,,Vicenza
7020,7020,,Padova
7037,7037,,Padova
7039,7039,,Padova
7044,7044,,Padova
7049,7049,,Padova
7056,7056,,Vicenza
7058,7058,,Padova
7063,7063,,Padova
7065,7065,,Padova
7066,7066,,Padova
7075,7075,,Padova
7076,7076,,Padova
7094,7094,,Vicenza
7100,7100,,Padova
7106,7106,,Vicenza
7107,7107,,Vicenza
7108,7108,,Padova
7110,7110,,Padova
7112,7112,,Vicenza
7116,7116,,Padova
7118,7118,,Padova
7119,7119,,Padova
7120,7120,,Padova
7121,7121,,Vicenza
7130,7130,,Vicenza
7136,7136,,Padova
7140,7140,,Vicenza
7147,7147,,Padova
7154,7154,,Padova
7155,7155,,Vicenza
7157,7157,,Vicenza
7165,7165,,Padova
7171,7171,,Vicenza
7174,7174,,Vicenza
7179,7179,,Padova
7182,7182,,Vicenza
7185,7185,,Padova
7187,7187,,Padova
7197,7197,,Vicenza
7198,7198,,Padova
7200,7200,,Padova
7211,7211,,Vicenza
7212,7212,,Vicenza
7221,7221,,Vicenza
7222,7222,,Vicenza
7232,7232,,Padova
7233,7233,,Padova
7234,7234,,Vicenza
7237,7237,,Vicenza
7240,7240,,Padova
7242,7242,,Vicenza
7247,7247,,Vicenza
7251,7251,,Padova
7252,7252,,Padova
7254,7254,,Padova
7265,7265,,Vicenza
7270,7270,,Padova
7278,7278,,Padova
7279,7279,,Vicenza
7282,7282,,Vicenza
7289,7289,,Padova
7297,7297,,Padova
7298,7298,,Padova
7300,7300,,Vicenza
7302,7302,,Padova
7304,7304,,Vicenza
7306,7306,,Padova
7307,7307,,Vicenza
7312,7312,,Padova
7313,7313,,Padova
7326,7326,,Vicenza
7344,7344,,Vicenza
7345,7345,,Padova
7346,7346,,Vicenza
7351,7351,,Padova
7355,7355,,Padova
7357,7357,,Vicenza
7363,7363,,Padova
7365,7365,,Padova
7366,7366,,Padova
7367,7367,,Vicenza
7368,7368,,Padova
7371,7371,,Padova
7373,7373,,Vicenza
7376,7376,,Vicenza
7377,7377,,Vicenza
7378,7378,,Vicenza
7379,7379,,Padova
7381,7381,,Padova
7382,7382,,Padova
7386,7386,,Padova
7391,7391,,Padova
7392,7392,,Padova
7396,7396,,Padova
7397,7397,,Padova
7399,7399,,Vicenza
7401,7401,,Padova
7402,7402,,Padova
7403,7403,,Padova
7410,7410,,Vicenza
7413,7413,,Vicenza
7418,7418,,Padova
7421,7421,,Padova
7425,7425,,Padova
7426,7426,,Vicenza
7428,7428,,Vicenza
7429,7429,,Padova
7430,7430,,Vicenza
7433,7433,,Padova
7434,7434,,Vicenza
7441,7441,,Padova
7448,7448,,Vicenza
7449,7449,,Vicenza
7451,7451,,Vicenza
7456,7456,,Padova
7485,7485,,Padova
7488,7488,,Padova
7501,7501,,Vicenza
7506,7506,,Vicenza
7507,7507,,Padova
7509,7509,,Vicenza
7510,7510,,Vicenza
7512,7512,,Padova
7515,7515,,Vicenza
7516,7516,,Vicenza
7525,7525,,Vicenza
7526,7526,,Vicenza
7529,7529,,Padova
7531,7531,,Vicenza
7543,7543,,Vicenza
7545,7545,,Padova
7546,7546,,Vicenza
7549,7549,,Padova
7551,7551,,Padova
7563,7563,,Padova
7575,7575,,Vicenza
7580,7580,,Vicenza
7590,7590,,Vicenza
7591,7591,,Padova
7592,7592,,Vicenza
7593,7593,,Vicenza
7597,7597,,Vicenza
7603,7603,,Padova
7605,7605,,Vicenza
7606,7606,,Padova
7607,7607,,Padova
7610,7610,,Padova
7612,7612,,Padova
7622,7622,,Vicenza
7628,7628,,Padova
7629,7629,,Padova
7634,7634,,Padova
7648,7648,,Padova
7649,7649,,Padova
7651,7651,,Vicenza
7654,7654,,Padova
7658,7658,,Vicenza
7659,7659,,Padova
7666,7666,,Padova
7668,7668,,Vicenza
7672,7672,,Padova
7674,7674,,Padova
7683,7683,,Padova
7686,7686,,Vicenza
7688,7688,,Padova
7690,7690,,Vicenza
7693,7693,,Vicenza
7696,7696,,Vicenza
7702,7702,,Vicenza
7704,7704,,Padova
7705,7705,,Padova
7710,7710,,Padova
7722,7722,,Vicenza
7724,7724,,Vicenza
7742,7742,,Padova
7743,7743,,Vicenza
7745,7745,,Vicenza
7749,7749,,Padova
7752,7752,,Vicenza
7755,7755,,Vicenza
7757,7757,,Vicenza
7760,7760,,Padova
7764,7764,,Vicenza
7771,7771,,Padova
7774,7774,,Vicenza
7775,7775,,Vicenza
7777,7777,,Padova
7778,7778,,Padova
7779,7779,,Padova
7781,7781,,Padova
7782,7782,,Vicenza
7790,7790,,Padova
7792,7792,,Vicenza
7794,7794,,Vicenza
7796,7796,,Padova
7798,7798,,Vicenza
7799,7799,,Padova
7804,7804,,Padova
7806,7806,,Padova
7809,7809,,Padova
7813,7813,,Padova
7814,7814,,Vicenza
7816,7816,,Vicenza
7818,7818,,Vicenza
7821,7821,,Vicenza
7824,7824,,Vicenza
7827,7827,,Vicenza
7830,7830,,Padova
7832,7832,,Padova
7833,7833,,Vicenza
7837,7837,,Vicenza
7843,7843,,Vicenza
7847,7847,,Vicenza
7849,7849,,Vicenza
7851,7851,,Vicenza
7854,7854,,Vicenza
7859,7859,,Padova
7860,7860,,Padova
7862,7862,,Vicenza
7867,7867,,Vicenza
7874,7874,,Vicenza
7888,7888,,Padova
7892,7892,,Padova
7894,7894,,Vicenza
7903,7903,,Padova
7907,7907,,Vicenza
7915,7915,,Vicenza
7917,7917,,Padova
7927,7927,,Padova
7933,7933,,Vicenza
7935,7935,,Padova
7939,7939,,Padova
7945,7945,,Vicenza
7946,7946,,Vicenza
7953,7953,,Vicenza
7955,7955,,Padova
7956,7956,,Padova
7957,7957,,Vicenza
7961,7961,,Padova
7962,7962,,Vicenza
7974,7974,,Padova
7980,7980,,Padova
7981,7981,,Vicenza
7987,7987,,Vicenza
7988,7988,,Padova
7993,7993,,Vicenza
7994,7994,,Vicenza
7997,7997,,Padova
8009,8009,,Padova
8013,8013,,Padova
8015,8015,,Padova
8017,8017,,Vicenza
8019,8019,,Vicenza
8022,8022,,Vicenza
8023,8023,,Padova
8025,8025,,Padova
8026,8026,,Padova
8030,8030,,Vicenza
8035,8035,,Padova
8037,8037,,Vicenza
8041,8041,,Padova
8048,8048,,Padova
8049,8049,,Vicenza
8050,8050,,Padova
8054,8054,,Padova
8055,8055,,Padova
8064,8064,,Vicenza
8066,8066,,Padova
8068,8068,,Padova
8069,8069,,Padova
8075,8075,,Vicenza
8078,8078,,Vicenza
8087,8087,,Vicenza
8089,8089,,Vicenza
8095,8095,,Padova
8099,8099,,Vicenza
8100,8100,,Vicenza
8102,8102,,Padova
8105,8105,,Padova
8106,8106,,Vicenza
8112,8112,,Vicenza
8113,8113,,Vicenza
8115,8115,,Padova
8116,8116,,Vicenza
8118,8118,,Padova
8124,8124,,Padova
8125,8125,,Vicenza
8126,8126,,Vicenza
8131,8131,,Padova
8133,8133,,Vicenza
8135,8135,,Padova
8137,8137,,Padova
8143,8143,,Vicenza
8149,8149,,Vicenza
8151,8151,,Padova
8152,8152,,Vicenza
8154,8154,,Vicenza
8155,8155,,Vicenza
8159,8159,,Vicenza
8163,8163,,Padova
8164,8164,,Vicenza
8165,8165,,Vicenza
8166,8166,,Padova
8167,8167,,Vicenza
8170,8170,,Vicenza
8171,8171,,Padova
8176,8176,,Padova
8193,8193,,Vicenza
8198,8198,,Vicenza
8199,8199,,Padova
8205,8205,,Padova
8211,8211,,Vicenza
8212,8212,,Vicenza
8214,8214,,Vicenza
8221,8221,,Padova
8222,8222,,Vicenza
8226,8226,,Vicenza
8227,8227,,Padova
8230,8230,,Padova
8231,8231,,Padova
8232,8232,,Padova
8235,8235,,Vicenza
8240,8240,,Vicenza
8241,8241,,Vicenza
8245,8245,,Padova
8246,8246,,Padova
8248,8248,,Padova
8249,8249,,Padova
8251,8251,,Padova
8253,8253,,Vicenza
8255,8255,,Padova
8256,8256,,Padova
8259,8259,,Padova
8260,8260,,Padova
8266,8266,,Vicenza
8278,8278,,Padova
8280,8280,,Padova
8282,8282,,Vicenza
8292,8292,,Padova
8297,8297,,Vicenza
8298,8298,,Padova
8306,8306,,Padova
8307,8307,,Vicenza
